year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
"2016","ARGENTINA","AR","O'HIGGINS","AR-22112","CHACO","AR-22","594.1331957698453"
"2016","ARGENTINA","AR","OJO DE AGUA","AR-86126","SANTIAGO DEL ESTERO","AR-86","1590.7297798428174"
"2016","ARGENTINA","AR","ORAN","AR-66126","SALTA","AR-66","3979.7555882639745"
"2016","ARGENTINA","AR","PALPALA","AR-38042","JUJUY","AR-38","65.0102042253403"
"2016","ARGENTINA","AR","PATINO","AR-34035","FORMOSA","AR-34","15204.577056603193"
"2016","ARGENTINA","AR","PELLEGRINI","AR-86133","SANTIAGO DEL ESTERO","AR-86","2503.4096122751052"
"2016","ARGENTINA","AR","PILAGAS","AR-34042","FORMOSA","AR-34","1868.4434601754535"
"2016","ARGENTINA","AR","PILCOMAYO","AR-34049","FORMOSA","AR-34","924.9372831626558"
"2016","ARGENTINA","AR","PIRANE","AR-34056","FORMOSA","AR-34","2535.1827308555444"
"2016","ARGENTINA","AR","POCHO","AR-14077","CORDOBA","AR-14","33.83497535869771"
"2016","ARGENTINA","AR","PRESIDENCIA DE LA PLAZA","AR-22119","CHACO","AR-22","95.11233578438268"
"2016","ARGENTINA","AR","PUNILLA","AR-14091","CORDOBA","AR-14","53.46480810756193"
"2016","ARGENTINA","AR","QUEBRACHOS","AR-86140","SANTIAGO DEL ESTERO","AR-86","916.8944157833271"
"2016","ARGENTINA","AR","QUITILIPI","AR-22133","CHACO","AR-22","87.87622677999384"
"2016","ARGENTINA","AR","RAMON LISTA","AR-34063","FORMOSA","AR-34","1529.0072285559247"
"2016","ARGENTINA","AR","RIO HONDO","AR-86147","SANTIAGO DEL ESTERO","AR-86","65.54218903928995"
"2016","ARGENTINA","AR","RIO SECO","AR-14112","CORDOBA","AR-14","641.5031069687768"
"2016","ARGENTINA","AR","RIVADAVIA","AR-66133","SALTA","AR-66","5329.169632124959"
"2016","ARGENTINA","AR","RIVADAVIA","AR-86154","SANTIAGO DEL ESTERO","AR-86","109.0415925619649"
"2016","ARGENTINA","AR","ROBLES","AR-86161","SANTIAGO DEL ESTERO","AR-86","423.03935328681087"
"2016","ARGENTINA","AR","ROSARIO DE LA FRONTERA","AR-66140","SALTA","AR-66","713.4496526380964"
"2016","ARGENTINA","AR","ROSARIO VERA PENALOZA","AR-46112","LA RIOJA","AR-46","481.3692151606083"
"2016","ARGENTINA","AR","SALAVINA","AR-86168","SANTIAGO DEL ESTERO","AR-86","150.01799059267722"
"2016","ARGENTINA","AR","SAN ALBERTO","AR-14126","CORDOBA","AR-14","33.728600063306445"
"2016","ARGENTINA","AR","SAN COSME","AR-18133","CORRIENTES","AR-18","316.8173275307405"
"2016","ARGENTINA","AR","SAN FERNANDO","AR-22140","CHACO","AR-22","634.3205845347222"
"2016","ARGENTINA","AR","SAN JAVIER","AR-14133","CORDOBA","AR-14","49.658660381155855"
"2016","ARGENTINA","AR","SAN JUSTO","AR-82112","SANTA FE","AR-82","228.66303764914767"
"2016","ARGENTINA","AR","SAN LORENZO","AR-22147","CHACO","AR-22","290.59642207482284"
"2016","ARGENTINA","AR","SAN MARTIN","AR-86175","SANTIAGO DEL ESTERO","AR-86","197.51151415030748"
"2016","ARGENTINA","AR","SAN PEDRO","AR-38063","JUJUY","AR-38","262.19586019162455"
"2016","ARGENTINA","AR","SANTA ROSA","AR-10098","CATAMARCA","AR-10","558.5091995726906"
"2016","ARGENTINA","AR","SARGENTO CABRAL","AR-22154","CHACO","AR-22","111.03390787237998"
"2016","ARGENTINA","AR","SARMIENTO","AR-86182","SANTIAGO DEL ESTERO","AR-86","387.76358083644334"
"2016","ARGENTINA","AR","SILIPICA","AR-86189","SANTIAGO DEL ESTERO","AR-86","65.37699859726663"
"2016","ARGENTINA","AR","SIMOCA","AR-90091","TUCUMAN","AR-90","294.886876009989"
"2016","ARGENTINA","AR","SOBREMONTE","AR-14154","CORDOBA","AR-14","71.14730216562748"
"2016","ARGENTINA","AR","TAPENAGA","AR-22161","CHACO","AR-22","212.75660326404898"
"2016","ARGENTINA","AR","TRANCAS","AR-90112","TUCUMAN","AR-90","260.2166231849907"
"2016","ARGENTINA","AR","TULUMBA","AR-14175","CORDOBA","AR-14","438.3032514359729"
"2016","ARGENTINA","AR","VALLE VIEJO","AR-10112","CATAMARCA","AR-10","30.105640650759725"
"2016","ARGENTINA","AR","VERA","AR-82133","SANTA FE","AR-82","1077.3779323017482"
"2017","ARGENTINA","AR","12 DE OCTUBRE","AR-22036","CHACO","AR-22","1505.136110482993"
"2017","ARGENTINA","AR","1º DE MAYO","AR-22126","CHACO","AR-22","33.563281036913395"
"2017","ARGENTINA","AR","25 DE MAYO","AR-22168","CHACO","AR-22","252.38666880691756"
"2017","ARGENTINA","AR","2 DE ABRIL","AR-22039","CHACO","AR-22","363.25764812529087"
"2017","ARGENTINA","AR","9 DE JULIO","AR-22105","CHACO","AR-22","2170.590779553675"
"2017","ARGENTINA","AR","9 DE JULIO","AR-82077","SANTA FE","AR-82","673.5913895091005"
"2017","ARGENTINA","AR","AGUIRRE","AR-86007","SANTIAGO DEL ESTERO","AR-86","1807.287518812833"
"2017","ARGENTINA","AR","ALBERDI","AR-86014","SANTIAGO DEL ESTERO","AR-86","8706.235930400417"
"2017","ARGENTINA","AR","ALMIRANTE BROWN","AR-22007","CHACO","AR-22","24935.187020304216"
"2017","ARGENTINA","AR","AMBATO","AR-10007","CATAMARCA","AR-10","8.555034033954144"
"2017","ARGENTINA","AR","ANCASTI","AR-10014","CATAMARCA","AR-10","3.070171379049619"
"2017","ARGENTINA","AR","ANTA","AR-66007","SALTA","AR-66","11628.363264563885"
"2017","ARGENTINA","AR","ATAMISQUI","AR-86021","SANTIAGO DEL ESTERO","AR-86","79.33530756720141"
"2017","ARGENTINA","AR","AVELLANEDA","AR-86028","SANTIAGO DEL ESTERO","AR-86","459.91584860767216"
"2017","ARGENTINA","AR","AYACUCHO","AR-74007","SAN LUIS","AR-74","841.6822934846667"
"2017","ARGENTINA","AR","BANDA","AR-86035","SANTIAGO DEL ESTERO","AR-86","1086.4638447900027"
"2017","ARGENTINA","AR","BELGRANO","AR-74014","SAN LUIS","AR-74","220.05859848111868"
"2017","ARGENTINA","AR","BELGRANO","AR-86042","SANTIAGO DEL ESTERO","AR-86","873.6268965296301"
"2017","ARGENTINA","AR","BERMEJO","AR-22014","CHACO","AR-22","66.89766480350028"
"2017","ARGENTINA","AR","BERMEJO","AR-34007","FORMOSA","AR-34","8673.211071848344"
"2017","ARGENTINA","AR","CALAMUCHITA","AR-14007","CORDOBA","AR-14","130.52379711717367"
"2017","ARGENTINA","AR","CAPAYAN","AR-10042","CATAMARCA","AR-10","133.015360003067"
"2017","ARGENTINA","AR","CAPITAL","AR-10049","CATAMARCA","AR-10","7.0147421807050705"
"2017","ARGENTINA","AR","CAPITAL","AR-18021","CORRIENTES","AR-18","32.80171266618897"
"2017","ARGENTINA","AR","CAPITAL","AR-46014","LA RIOJA","AR-46","2661.2976508142024"
"2017","ARGENTINA","AR","CAPITAL","AR-86049","SANTIAGO DEL ESTERO","AR-86","295.4128510287579"
"2017","ARGENTINA","AR","CERRILLOS","AR-66035","SALTA","AR-66","12.021033994853497"
"2017","ARGENTINA","AR","CHACABUCO","AR-22028","CHACO","AR-22","1067.2121894482889"
"2017","ARGENTINA","AR","CHACABUCO","AR-74028","SAN LUIS","AR-74","1101.8157121807337"
"2017","ARGENTINA","AR","CHAMICAL","AR-46035","LA RIOJA","AR-46","473.82162378830657"
"2017","ARGENTINA","AR","CHOYA","AR-86063","SANTIAGO DEL ESTERO","AR-86","1177.360566147344"
"2017","ARGENTINA","AR","COMANDANTE FERNANDEZ","AR-22021","CHACO","AR-22","448.8792679995298"
"2017","ARGENTINA","AR","COPO","AR-86056","SANTIAGO DEL ESTERO","AR-86","3635.323251621221"
"2017","ARGENTINA","AR","CRUZ ALTA","AR-90014","TUCUMAN","AR-90","40.49746451339885"
"2017","ARGENTINA","AR","CRUZ DEL EJE","AR-14028","CORDOBA","AR-14","381.1916713633666"
"2017","ARGENTINA","AR","EL ALTO","AR-10056","CATAMARCA","AR-10","62.52675233462862"
"2017","ARGENTINA","AR","FIGUEROA","AR-86070","SANTIAGO DEL ESTERO","AR-86","1893.3247725778642"
"2017","ARGENTINA","AR","FORMOSA","AR-34014","FORMOSA","AR-34","155.6367815055099"
"2017","ARGENTINA","AR","FRAY JUSTO SANTA MARIA DE ORO","AR-22043","CHACO","AR-22","105.53818725049496"
"2017","ARGENTINA","AR","FRAY MAMERTO ESQUIU","AR-10063","CATAMARCA","AR-10","4.51445736394209"
"2017","ARGENTINA","AR","GENERAL ANGEL V. PENALOZA","AR-46056","LA RIOJA","AR-46","48.130958423018456"
"2017","ARGENTINA","AR","GENERAL BELGRANO","AR-22049","CHACO","AR-22","496.11088642936716"
"2017","ARGENTINA","AR","GENERAL BELGRANO","AR-46063","LA RIOJA","AR-46","288.9512909696967"
"2017","ARGENTINA","AR","GENERAL DONOVAN","AR-22056","CHACO","AR-22","222.32078672407889"
"2017","ARGENTINA","AR","GENERAL GUEMES","AR-22063","CHACO","AR-22","5718.6198626907135"
"2017","ARGENTINA","AR","GENERAL GUEMES","AR-66049","SALTA","AR-66","100.16527891705434"
"2017","ARGENTINA","AR","GENERAL JOSE DE SAN MARTIN","AR-66056","SALTA","AR-66","1693.2263192263013"
"2017","ARGENTINA","AR","GENERAL JUAN F. QUIROGA","AR-46070","LA RIOJA","AR-46","136.21907728165388"
"2017","ARGENTINA","AR","GENERAL OBLIGADO","AR-82049","SANTA FE","AR-82","229.78403648102983"
"2017","ARGENTINA","AR","GENERAL OCAMPO","AR-46084","LA RIOJA","AR-46","89.65247672051191"
"2017","ARGENTINA","AR","GENERAL SAN MARTIN","AR-46091","LA RIOJA","AR-46","1058.21869096905"
"2017","ARGENTINA","AR","GENERAL TABOADA","AR-86077","SANTIAGO DEL ESTERO","AR-86","5147.811815594662"
"2017","ARGENTINA","AR","GRANEROS","AR-90035","TUCUMAN","AR-90","287.106422871994"
"2017","ARGENTINA","AR","GUASAYAN","AR-86084","SANTIAGO DEL ESTERO","AR-86","452.73133310322083"
"2017","ARGENTINA","AR","INDEPENDENCIA","AR-22070","CHACO","AR-22","1218.8935016215432"
"2017","ARGENTINA","AR","ISCHILIN","AR-14049","CORDOBA","AR-14","361.5485422530011"
"2017","ARGENTINA","AR","JIMENEZ","AR-86091","SANTIAGO DEL ESTERO","AR-86","2060.4372988441705"
"2017","ARGENTINA","AR","JUAN B. ALBERDI","AR-90042","TUCUMAN","AR-90","14.528291743058784"
"2017","ARGENTINA","AR","JUAN F. IBARRA","AR-86098","SANTIAGO DEL ESTERO","AR-86","5741.456133966031"
"2017","ARGENTINA","AR","JUNIN","AR-74049","SAN LUIS","AR-74","637.4830266156033"
"2017","ARGENTINA","AR","LA CANDELARIA","AR-66084","SALTA","AR-66","29.934477642178535"
"2017","ARGENTINA","AR","LA COCHA","AR-90049","TUCUMAN","AR-90","67.84361733341333"
"2017","ARGENTINA","AR","LAISHI","AR-34021","FORMOSA","AR-34","231.0996741397708"
"2017","ARGENTINA","AR","LA PAZ","AR-10070","CATAMARCA","AR-10","989.3914553324673"
"2017","ARGENTINA","AR","LA VINA","AR-66098","SALTA","AR-66","477.11660734564066"
"2017","ARGENTINA","AR","LEALES","AR-90056","TUCUMAN","AR-90","463.98643825138896"
"2017","ARGENTINA","AR","LIBERTAD","AR-22077","CHACO","AR-22","63.15197729360239"
"2017","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-22084","CHACO","AR-22","773.0761291060961"
"2017","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-74063","SAN LUIS","AR-74","63.11941613502362"
"2017","ARGENTINA","AR","LORETO","AR-86105","SANTIAGO DEL ESTERO","AR-86","148.77193735490243"
"2017","ARGENTINA","AR","MAIPU","AR-22091","CHACO","AR-22","2957.7131901400053"
"2017","ARGENTINA","AR","MATACOS","AR-34028","FORMOSA","AR-34","304.8909564730291"
"2017","ARGENTINA","AR","MAYOR LUIS J. FONTANA","AR-22098","CHACO","AR-22","190.40862525999546"
"2017","ARGENTINA","AR","METAN","AR-66112","SALTA","AR-66","1240.7116833307286"
"2017","ARGENTINA","AR","MINAS","AR-14070","CORDOBA","AR-14","92.77638487701907"
"2017","ARGENTINA","AR","MITRE","AR-86112","SANTIAGO DEL ESTERO","AR-86","512.5492087800714"
"2017","ARGENTINA","AR","MORENO","AR-86119","SANTIAGO DEL ESTERO","AR-86","12585.856257595355"
"2017","ARGENTINA","AR","O'HIGGINS","AR-22112","CHACO","AR-22","338.8195622451165"
"2017","ARGENTINA","AR","OJO DE AGUA","AR-86126","SANTIAGO DEL ESTERO","AR-86","1146.8028978563113"
"2017","ARGENTINA","AR","ORAN","AR-66126","SALTA","AR-66","6056.0689014729915"
"2017","ARGENTINA","AR","PALPALA","AR-38042","JUJUY","AR-38","20.7470131367445"
"2017","ARGENTINA","AR","PATINO","AR-34035","FORMOSA","AR-34","17466.178109227298"
"2017","ARGENTINA","AR","PELLEGRINI","AR-86133","SANTIAGO DEL ESTERO","AR-86","3552.0363467898437"
"2017","ARGENTINA","AR","PILAGAS","AR-34042","FORMOSA","AR-34","1081.3676147460938"
"2017","ARGENTINA","AR","PILCOMAYO","AR-34049","FORMOSA","AR-34","430.48203241690703"
"2017","ARGENTINA","AR","PIRANE","AR-34056","FORMOSA","AR-34","3003.840514013697"
"2017","ARGENTINA","AR","POCHO","AR-14077","CORDOBA","AR-14","22.492858953773975"
"2017","ARGENTINA","AR","PRESIDENCIA DE LA PLAZA","AR-22119","CHACO","AR-22","141.68949672848572"
"2017","ARGENTINA","AR","PUNILLA","AR-14091","CORDOBA","AR-14","42.840825740671626"
"2017","ARGENTINA","AR","QUEBRACHOS","AR-86140","SANTIAGO DEL ESTERO","AR-86","1047.333958834059"
"2017","ARGENTINA","AR","QUITILIPI","AR-22133","CHACO","AR-22","154.67605495771357"
"2017","ARGENTINA","AR","RAMON LISTA","AR-34063","FORMOSA","AR-34","323.5121434831152"
"2017","ARGENTINA","AR","RIO HONDO","AR-86147","SANTIAGO DEL ESTERO","AR-86","235.88627109790554"
"2017","ARGENTINA","AR","RIO SECO","AR-14112","CORDOBA","AR-14","789.6106762737036"
"2017","ARGENTINA","AR","RIVADAVIA","AR-66133","SALTA","AR-66","3990.0514756484063"
"2017","ARGENTINA","AR","RIVADAVIA","AR-86154","SANTIAGO DEL ESTERO","AR-86","27.607034280896187"
"2017","ARGENTINA","AR","ROBLES","AR-86161","SANTIAGO DEL ESTERO","AR-86","339.01891217304797"
"2017","ARGENTINA","AR","ROSARIO DE LA FRONTERA","AR-66140","SALTA","AR-66","695.7015087772818"
"2017","ARGENTINA","AR","ROSARIO VERA PENALOZA","AR-46112","LA RIOJA","AR-46","755.2929327636957"
"2017","ARGENTINA","AR","SALAVINA","AR-86168","SANTIAGO DEL ESTERO","AR-86","487.6706556165043"
"2017","ARGENTINA","AR","SAN ALBERTO","AR-14126","CORDOBA","AR-14","87.4452064681579"
"2017","ARGENTINA","AR","SAN COSME","AR-18133","CORRIENTES","AR-18","59.96985396707759"
"2017","ARGENTINA","AR","SAN FERNANDO","AR-22140","CHACO","AR-22","121.06425325607552"
"2017","ARGENTINA","AR","SAN JAVIER","AR-14133","CORDOBA","AR-14","65.68581028016759"
"2017","ARGENTINA","AR","SAN JUSTO","AR-82112","SANTA FE","AR-82","168.71836289018393"
"2017","ARGENTINA","AR","SAN LORENZO","AR-22147","CHACO","AR-22","228.86000932008028"
"2017","ARGENTINA","AR","SAN MARTIN","AR-86175","SANTIAGO DEL ESTERO","AR-86","115.4761980436304"
"2017","ARGENTINA","AR","SAN PEDRO","AR-38063","JUJUY","AR-38","81.76911483658296"
"2017","ARGENTINA","AR","SANTA ROSA","AR-10098","CATAMARCA","AR-10","254.61750493400237"
"2017","ARGENTINA","AR","SARGENTO CABRAL","AR-22154","CHACO","AR-22","258.3438822097054"
"2017","ARGENTINA","AR","SARMIENTO","AR-86182","SANTIAGO DEL ESTERO","AR-86","1395.222907225057"
"2017","ARGENTINA","AR","SILIPICA","AR-86189","SANTIAGO DEL ESTERO","AR-86","59.772727868048584"
"2017","ARGENTINA","AR","SIMOCA","AR-90091","TUCUMAN","AR-90","193.73067235292172"
"2017","ARGENTINA","AR","SOBREMONTE","AR-14154","CORDOBA","AR-14","32.85843823105097"
"2017","ARGENTINA","AR","TAPENAGA","AR-22161","CHACO","AR-22","121.30164323136503"
"2017","ARGENTINA","AR","TRANCAS","AR-90112","TUCUMAN","AR-90","144.07907038927078"
"2017","ARGENTINA","AR","TULUMBA","AR-14175","CORDOBA","AR-14","260.92830520123243"
"2017","ARGENTINA","AR","VALLE VIEJO","AR-10112","CATAMARCA","AR-10","88.28986538864818"
"2017","ARGENTINA","AR","VERA","AR-82133","SANTA FE","AR-82","338.952470075529"
"2018","ARGENTINA","AR","12 DE OCTUBRE","AR-22036","CHACO","AR-22","1286.8439728911892"
"2018","ARGENTINA","AR","1º DE MAYO","AR-22126","CHACO","AR-22","64.81814828515053"
"2018","ARGENTINA","AR","25 DE MAYO","AR-22168","CHACO","AR-22","201.3013273205535"
"2018","ARGENTINA","AR","2 DE ABRIL","AR-22039","CHACO","AR-22","75.66349011659622"
"2018","ARGENTINA","AR","9 DE JULIO","AR-22105","CHACO","AR-22","832.5926559674974"
"2018","ARGENTINA","AR","9 DE JULIO","AR-82077","SANTA FE","AR-82","1062.357501639864"
"2018","ARGENTINA","AR","AGUIRRE","AR-86007","SANTIAGO DEL ESTERO","AR-86","1488.874896813666"
"2018","ARGENTINA","AR","ALBERDI","AR-86014","SANTIAGO DEL ESTERO","AR-86","4604.056400787567"
"2018","ARGENTINA","AR","ALMIRANTE BROWN","AR-22007","CHACO","AR-22","15435.12068043623"
"2018","ARGENTINA","AR","AMBATO","AR-10007","CATAMARCA","AR-10","7.447461470961571"
"2018","ARGENTINA","AR","ANCASTI","AR-10014","CATAMARCA","AR-10","9.263295197837493"
"2018","ARGENTINA","AR","ANTA","AR-66007","SALTA","AR-66","7366.203154721535"
"2018","ARGENTINA","AR","ATAMISQUI","AR-86021","SANTIAGO DEL ESTERO","AR-86","178.38180159032345"
"2018","ARGENTINA","AR","AVELLANEDA","AR-86028","SANTIAGO DEL ESTERO","AR-86","648.7489384900706"
"2018","ARGENTINA","AR","AYACUCHO","AR-74007","SAN LUIS","AR-74","1582.8993683476951"
"2018","ARGENTINA","AR","BANDA","AR-86035","SANTIAGO DEL ESTERO","AR-86","658.1705236211126"
"2018","ARGENTINA","AR","BELGRANO","AR-74014","SAN LUIS","AR-74","466.8566155333145"
"2018","ARGENTINA","AR","BELGRANO","AR-86042","SANTIAGO DEL ESTERO","AR-86","443.62682335604643"
"2018","ARGENTINA","AR","BERMEJO","AR-22014","CHACO","AR-22","183.86716081298448"
"2018","ARGENTINA","AR","BERMEJO","AR-34007","FORMOSA","AR-34","7217.5550923126875"
"2018","ARGENTINA","AR","CALAMUCHITA","AR-14007","CORDOBA","AR-14","304.4160680398345"
"2018","ARGENTINA","AR","CAPAYAN","AR-10042","CATAMARCA","AR-10","61.84218957169968"
"2018","ARGENTINA","AR","CAPITAL","AR-10049","CATAMARCA","AR-10","16.56138990907108"
"2018","ARGENTINA","AR","CAPITAL","AR-18021","CORRIENTES","AR-18","80.51734980172387"
"2018","ARGENTINA","AR","CAPITAL","AR-46014","LA RIOJA","AR-46","543.110863447277"
"2018","ARGENTINA","AR","CAPITAL","AR-86049","SANTIAGO DEL ESTERO","AR-86","943.7100337605558"
"2018","ARGENTINA","AR","CERRILLOS","AR-66035","SALTA","AR-66","18.935861334204674"
"2018","ARGENTINA","AR","CHACABUCO","AR-22028","CHACO","AR-22","409.3609749964055"
"2018","ARGENTINA","AR","CHACABUCO","AR-74028","SAN LUIS","AR-74","465.5481326449443"
"2018","ARGENTINA","AR","CHAMICAL","AR-46035","LA RIOJA","AR-46","134.84714648127556"
"2018","ARGENTINA","AR","CHOYA","AR-86063","SANTIAGO DEL ESTERO","AR-86","1656.3202131628407"
"2018","ARGENTINA","AR","COMANDANTE FERNANDEZ","AR-22021","CHACO","AR-22","276.10966124219055"
"2018","ARGENTINA","AR","COPO","AR-86056","SANTIAGO DEL ESTERO","AR-86","3208.642263748073"
"2018","ARGENTINA","AR","CRUZ ALTA","AR-90014","TUCUMAN","AR-90","42.932474944404525"
"2018","ARGENTINA","AR","CRUZ DEL EJE","AR-14028","CORDOBA","AR-14","128.6373258006339"
"2018","ARGENTINA","AR","EL ALTO","AR-10056","CATAMARCA","AR-10","187.37066358897616"
"2018","ARGENTINA","AR","FIGUEROA","AR-86070","SANTIAGO DEL ESTERO","AR-86","1363.7254029110659"
"2018","ARGENTINA","AR","FORMOSA","AR-34014","FORMOSA","AR-34","646.7954570100878"
"2018","ARGENTINA","AR","FRAY JUSTO SANTA MARIA DE ORO","AR-22043","CHACO","AR-22","55.24449731757244"
"2018","ARGENTINA","AR","FRAY MAMERTO ESQUIU","AR-10063","CATAMARCA","AR-10","2.0438979903564736"
"2018","ARGENTINA","AR","GENERAL ANGEL V. PENALOZA","AR-46056","LA RIOJA","AR-46","47.25438963984158"
"2018","ARGENTINA","AR","GENERAL BELGRANO","AR-22049","CHACO","AR-22","275.8644600197673"
"2018","ARGENTINA","AR","GENERAL BELGRANO","AR-46063","LA RIOJA","AR-46","159.91315402835608"
"2018","ARGENTINA","AR","GENERAL DONOVAN","AR-22056","CHACO","AR-22","115.92144877443127"
"2018","ARGENTINA","AR","GENERAL GUEMES","AR-22063","CHACO","AR-22","3953.0901795036943"
"2018","ARGENTINA","AR","GENERAL GUEMES","AR-66049","SALTA","AR-66","271.97078902706795"
"2018","ARGENTINA","AR","GENERAL JOSE DE SAN MARTIN","AR-66056","SALTA","AR-66","628.3646460558854"
"2018","ARGENTINA","AR","GENERAL JUAN F. QUIROGA","AR-46070","LA RIOJA","AR-46","114.50991587238569"
"2018","ARGENTINA","AR","GENERAL OBLIGADO","AR-82049","SANTA FE","AR-82","2061.4461401542903"
"2018","ARGENTINA","AR","GENERAL OCAMPO","AR-46084","LA RIOJA","AR-46","35.11171618849039"
"2018","ARGENTINA","AR","GENERAL SAN MARTIN","AR-46091","LA RIOJA","AR-46","607.79207219312"
"2018","ARGENTINA","AR","GENERAL TABOADA","AR-86077","SANTIAGO DEL ESTERO","AR-86","2155.455025520278"
"2018","ARGENTINA","AR","GRANEROS","AR-90035","TUCUMAN","AR-90","605.8456848949194"
"2018","ARGENTINA","AR","GUASAYAN","AR-86084","SANTIAGO DEL ESTERO","AR-86","1076.9866500988603"
"2018","ARGENTINA","AR","INDEPENDENCIA","AR-22070","CHACO","AR-22","600.6479374021292"
"2018","ARGENTINA","AR","ISCHILIN","AR-14049","CORDOBA","AR-14","359.85207598656416"
"2018","ARGENTINA","AR","JIMENEZ","AR-86091","SANTIAGO DEL ESTERO","AR-86","1396.7048089819796"
"2018","ARGENTINA","AR","JUAN B. ALBERDI","AR-90042","TUCUMAN","AR-90","10.806419879198074"
"2018","ARGENTINA","AR","JUAN F. IBARRA","AR-86098","SANTIAGO DEL ESTERO","AR-86","6210.171102539114"
"2018","ARGENTINA","AR","JUNIN","AR-74049","SAN LUIS","AR-74","1580.6453701316434"
"2018","ARGENTINA","AR","LA CANDELARIA","AR-66084","SALTA","AR-66","7.556890878168976"
"2018","ARGENTINA","AR","LA COCHA","AR-90049","TUCUMAN","AR-90","83.25554109364748"
"2018","ARGENTINA","AR","LAISHI","AR-34021","FORMOSA","AR-34","652.2119808823746"
"2018","ARGENTINA","AR","LA PAZ","AR-10070","CATAMARCA","AR-10","701.3957869027467"
"2018","ARGENTINA","AR","LA VINA","AR-66098","SALTA","AR-66","536.3673748365804"
"2018","ARGENTINA","AR","LEALES","AR-90056","TUCUMAN","AR-90","345.1194370583869"
"2018","ARGENTINA","AR","LIBERTAD","AR-22077","CHACO","AR-22","75.1293689857511"
"2018","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-22084","CHACO","AR-22","1134.2643925165721"
"2018","ARGENTINA","AR","LIBERTADOR GENERAL SAN MARTIN","AR-74063","SAN LUIS","AR-74","357.2285345196724"
"2018","ARGENTINA","AR","LORETO","AR-86105","SANTIAGO DEL ESTERO","AR-86","155.93567722393016"
"2018","ARGENTINA","AR","MAIPU","AR-22091","CHACO","AR-22","1299.273435775965"
"2018","ARGENTINA","AR","MATACOS","AR-34028","FORMOSA","AR-34","292.1024847104561"
"2018","ARGENTINA","AR","MAYOR LUIS J. FONTANA","AR-22098","CHACO","AR-22","119.20043010264635"
"2018","ARGENTINA","AR","METAN","AR-66112","SALTA","AR-66","4121.507579409316"
"2018","ARGENTINA","AR","MINAS","AR-14070","CORDOBA","AR-14","118.4706733301282"
"2018","ARGENTINA","AR","MITRE","AR-86112","SANTIAGO DEL ESTERO","AR-86","316.82367786060945"
"2018","ARGENTINA","AR","MORENO","AR-86119","SANTIAGO DEL ESTERO","AR-86","6430.652493982719"
"2018","ARGENTINA","AR","O'HIGGINS","AR-22112","CHACO","AR-22","378.9280174532065"
"2018","ARGENTINA","AR","OJO DE AGUA","AR-86126","SANTIAGO DEL ESTERO","AR-86","989.2567048453234"
"2018","ARGENTINA","AR","ORAN","AR-66126","SALTA","AR-66","6799.3747409053585"
"2018","ARGENTINA","AR","PALPALA","AR-38042","JUJUY","AR-38","38.14599698781967"
"2018","ARGENTINA","AR","PATINO","AR-34035","FORMOSA","AR-34","10249.62835301976"
"2018","ARGENTINA","AR","PELLEGRINI","AR-86133","SANTIAGO DEL ESTERO","AR-86","2593.1380867338357"
"2018","ARGENTINA","AR","PILAGAS","AR-34042","FORMOSA","AR-34","407.2419005202896"
"2018","ARGENTINA","AR","PILCOMAYO","AR-34049","FORMOSA","AR-34","1037.4759194745736"
"2018","ARGENTINA","AR","PIRANE","AR-34056","FORMOSA","AR-34","2666.4862956620314"
"2018","ARGENTINA","AR","POCHO","AR-14077","CORDOBA","AR-14","21.579929187893867"
"2018","ARGENTINA","AR","PRESIDENCIA DE LA PLAZA","AR-22119","CHACO","AR-22","113.08977676250187"
"2018","ARGENTINA","AR","PUNILLA","AR-14091","CORDOBA","AR-14","74.0607430386777"
"2018","ARGENTINA","AR","QUEBRACHOS","AR-86140","SANTIAGO DEL ESTERO","AR-86","1434.1705313975613"
"2018","ARGENTINA","AR","QUITILIPI","AR-22133","CHACO","AR-22","116.304618292784"
"2018","ARGENTINA","AR","RAMON LISTA","AR-34063","FORMOSA","AR-34","176.75736146727027"
"2018","ARGENTINA","AR","RIO HONDO","AR-86147","SANTIAGO DEL ESTERO","AR-86","177.27745716174445"
"2018","ARGENTINA","AR","RIO SECO","AR-14112","CORDOBA","AR-14","862.7286521422512"
"2018","ARGENTINA","AR","RIVADAVIA","AR-66133","SALTA","AR-66","2417.4091663973004"
"2018","ARGENTINA","AR","RIVADAVIA","AR-86154","SANTIAGO DEL ESTERO","AR-86","113.35762989521027"
"2018","ARGENTINA","AR","ROBLES","AR-86161","SANTIAGO DEL ESTERO","AR-86","202.73124545274996"
"2018","ARGENTINA","AR","ROSARIO DE LA FRONTERA","AR-66140","SALTA","AR-66","635.0900225185881"
"2018","ARGENTINA","AR","ROSARIO VERA PENALOZA","AR-46112","LA RIOJA","AR-46","267.13004977034007"
"2018","ARGENTINA","AR","SALAVINA","AR-86168","SANTIAGO DEL ESTERO","AR-86","477.04303541604213"
"2018","ARGENTINA","AR","SAN ALBERTO","AR-14126","CORDOBA","AR-14","51.93206136992165"
"2018","ARGENTINA","AR","SAN COSME","AR-18133","CORRIENTES","AR-18","161.48659544949436"
