Id,period,POINT_X,POINT_Y,Region,WoodCover,WLrate,WoodLoss,ConsFund,ConsFund_cumm,ConsFund_r,pct_PA,PA_change,WoodChange,WoodCover_270,WoodLoss_270,pct_PA_270,PA_change_270,WoodCover_540,WoodLoss_540,pct_PA_540,PA_change_540,ConsFund_diff
1223,0,-488074.4047,768698.6949,Chaco,0.673806397,NA,NA,NA,NA,NA,0,NA,NA,0.415422441,NA,0.004922255,NA,0.377202905,NA,0.004798479,NA,NA
1223,1,-488074.4047,768698.6949,Chaco,0.670078785,0.000693441,0.001863806,0,0,0,0,0,-0.001863806,0.406651759,0.004385341,0.057393082,0.026235413,0.367582716,0.004810095,0.031033893,0.013117707,NA
1223,2,-488074.4047,768698.6949,Chaco,0.669858102,8.23E-05,0.000220682,0,0,0,0,0,-0.000220682,0.400817351,0.005834408,0.057393082,0,0.362897415,0.004685301,0.031033893,0,0
1223,3,-488074.4047,768698.6949,Chaco,0.668640512,0.000454835,0.001217591,0,0,0,0,0,-0.001217591,0.396159515,0.004657836,0.057393082,0,0.358269803,0.004627612,0.031033893,0,0
1223,4,-488074.4047,768698.6949,Chaco,0.668605011,1.33E-05,3.55E-05,0.410759524,0.410759524,0.040306341,0,0,-3.55E-05,0.390267058,0.005892457,0.057393082,0,0.348595402,0.0096744,0.031033893,0,0.410759524
1223,5,-488074.4047,768698.6949,Chaco,0.668221215,0.000143547,0.000383795,0.728344406,0.840405949,0.057843398,0,0,-0.000383795,0.382814472,0.007452585,0.057393082,0,0.335506783,0.013088619,0.031033893,0,0.317584882
1223,6,-488074.4047,768698.6949,Chaco,0.66669467,0.000571776,0.001526546,1.120865288,1.281797553,0.046810825,0,0,-0.001526546,0.37730629,0.005508182,0.057393082,0,0.327256743,0.00825004,0.031033893,0,0.392520882
1223,7,-488074.4047,768698.6949,Chaco,0.66609403,0.000225332,0.00060064,NA,NA,NA,0,0,-0.00060064,0.373018577,0.004287713,0.057393082,0,0.323744057,0.003512687,0.031033893,0,NA
1226,0,-398074.4047,768698.6949,Chaco,0.820373987,NA,NA,NA,NA,NA,0,NA,NA,0.870378038,NA,0,NA,0.682248108,NA,0.000108754,NA,NA
1226,1,-398074.4047,768698.6949,Chaco,0.803408316,0.002612156,0.008482836,0,0,0,0,0,-0.008482836,0.856684968,0.006846535,0,0,0.667561487,0.00734331,0.000108754,0,NA
1226,2,-398074.4047,768698.6949,Chaco,0.785700959,0.005571703,0.017707356,0,0,0,0,0,-0.017707356,0.839212687,0.017472281,0,0,0.649355251,0.018206237,0.000108754,0,0
1226,3,-398074.4047,768698.6949,Chaco,0.769922175,0.005071706,0.015778785,0,0,0,0,0,-0.015778785,0.822980064,0.016232623,0,0,0.628784088,0.020571162,0.004889798,0.004781044,0
1226,4,-398074.4047,768698.6949,Chaco,0.741742004,0.00932199,0.028180171,0.002644602,0.002644602,0.000163775,0,0,-0.028180171,0.800078145,0.022901919,0.005651291,0.005651291,0.588858982,0.039925107,0.006350002,0.001460204,0.002644602
1226,5,-398074.4047,768698.6949,Chaco,0.641781557,0.036188372,0.099960448,0.957053604,0.957346345,0.101722365,0,0,-0.099960448,0.75956951,0.040508635,0.005651291,0,0.54898129,0.039877692,0.006350002,0,0.954409002
1226,6,-398074.4047,768698.6949,Chaco,0.574004264,0.027902791,0.067777292,0.790540281,1.153454403,0.020455678,0,0,-0.067777292,0.732397761,0.027171748,0.005651291,0,0.525948321,0.023032969,0.006350002,0,-0.166513323
1226,7,-398074.4047,768698.6949,Chaco,0.553785928,0.008964656,0.020218337,NA,NA,NA,0,0,-0.020218337,0.713476439,0.018921322,0.005651291,0,0.510816791,0.01513153,0.006350002,0,NA
1229,0,-308074.4047,768698.6949,Chaco,0.989145096,NA,NA,NA,NA,NA,0,NA,NA,0.870378038,NA,0,NA,0.682248108,NA,0.000108754,NA,NA
1229,1,-308074.4047,768698.6949,Chaco,0.988659595,6.14E-05,0.000242751,0,0,0,0,0,-0.000242751,0.856684968,0.006846535,0,0,0.667561487,0.00734331,0.000108754,0,NA
1229,2,-308074.4047,768698.6949,Chaco,0.987865139,0.000200973,0.000794456,0,0,0,0,0,-0.000794456,0.839212687,0.017472281,0,0,0.649355251,0.018206237,0.000108754,0,0
1229,3,-308074.4047,768698.6949,Chaco,0.985027932,0.000719048,0.002837207,0,0,0,0,0,-0.002837207,0.822980064,0.016232623,0,0,0.628784088,0.020571162,0.004889798,0.004781044,0
1229,4,-308074.4047,768698.6949,Chaco,0.978353731,0.001699676,0.0066742,0.002644602,0.002644602,0.000163775,0,0,-0.0066742,0.800078145,0.022901919,0.005651291,0.005651291,0.588858982,0.039925107,0.006350002,0.001460204,0.002644602
1229,5,-308074.4047,768698.6949,Chaco,0.923599574,0.014398169,0.054754158,0.933510212,0.933819254,0.096309593,0,0,-0.054754158,0.75956951,0.040508635,0.005651291,0,0.54898129,0.039877692,0.006350002,0,0.930865609
1229,6,-308074.4047,768698.6949,Chaco,0.861808529,0.017311374,0.061791045,0.715860011,1.106695467,0.016672313,0,0,-0.061791045,0.732397761,0.027171748,0.005651291,0,0.525948321,0.023032969,0.006350002,0,-0.217650201
1229,7,-308074.4047,768698.6949,Chaco,0.763616418,0.030241882,0.098192111,NA,NA,NA,0,0,-0.098192111,0.713476439,0.018921322,0.005651291,0,0.510816791,0.01513153,0.006350002,0,NA
1232,0,-218074.4047,768698.6949,Chaco,0.982746269,NA,NA,NA,NA,NA,0,NA,NA,0.870378038,NA,0,NA,0.682248108,NA,0.000108754,NA,NA
1232,1,-218074.4047,768698.6949,Chaco,0.98272516,2.68E-06,1.06E-05,0,0,0,0,0,-1.06E-05,0.856684968,0.006846535,0,0,0.667561487,0.00734331,0.000108754,0,NA
1232,2,-218074.4047,768698.6949,Chaco,0.982566844,4.03E-05,0.000158316,0,0,0,0,0,-0.000158316,0.839212687,0.017472281,0,0,0.649355251,0.018206237,0.000108754,0,0
1232,3,-218074.4047,768698.6949,Chaco,0.982190725,9.57E-05,0.000376119,0,0,0,0,0,-0.000376119,0.822980064,0.016232623,0,0,0.628784088,0.020571162,0.004889798,0.004781044,0
1232,4,-218074.4047,768698.6949,Chaco,0.981920149,6.89E-05,0.000270576,0.002644602,0.002644602,0.000163775,0,0,-0.000270576,0.800078145,0.022901919,0.005651291,0.005651291,0.588858982,0.039925107,0.006350002,0.001460204,0.002644602
1232,5,-218074.4047,768698.6949,Chaco,0.98041951,0.00038236,0.00150064,0.934113455,0.934422069,0.096445475,0,0,-0.00150064,0.75956951,0.040508635,0.005651291,0,0.54898129,0.039877692,0.006350002,0,0.931468853
1232,6,-218074.4047,768698.6949,Chaco,0.978377719,0.000521185,0.002041791,0.725147942,1.110897338,0.017109878,0,0,-0.002041791,0.732397761,0.027171748,0.005651291,0,0.525948321,0.023032969,0.006350002,0,-0.208965514
1232,7,-218074.4047,768698.6949,Chaco,0.97693081,0.000369995,0.001446908,NA,NA,NA,0,0,-0.001446908,0.713476439,0.018921322,0.005651291,0,0.510816791,0.01513153,0.006350002,0,NA
1235,0,-128074.4047,768698.6949,Chaco,0.977791471,NA,NA,NA,NA,NA,0,NA,NA,0.823822708,NA,0,NA,0.682248108,NA,0.000108754,NA,NA
1235,1,-128074.4047,768698.6949,Chaco,0.97319936,0.000588434,0.002296055,0,0,0,0,0,-0.002296055,0.812190405,0.005816151,0,0,0.667561487,0.00734331,0.000108754,0,NA
1235,2,-128074.4047,768698.6949,Chaco,0.962515458,0.002759707,0.010683902,0,0,0,0,0,-0.010683902,0.794373774,0.017816631,0,0,0.649355251,0.018206237,0.000108754,0,0
1235,3,-128074.4047,768698.6949,Chaco,0.952579957,0.00259402,0.009935501,0,0,0,0,0,-0.009935501,0.775483689,0.018890085,0,0,0.628784088,0.020571162,0.004889798,0.004781044,0
1235,4,-128074.4047,768698.6949,Chaco,0.949922175,0.000698497,0.002657783,0.002644602,0.002644602,0.000163775,0,0,-0.002657783,0.753120896,0.022362793,0,0,0.588858982,0.039925107,0.006350002,0.001460204,0.002644602
1235,5,-128074.4047,768698.6949,Chaco,0.930142324,0.005260612,0.019779851,0.933955537,0.934264263,0.096409889,0,0,-0.019779851,0.708466738,0.044654158,0,0,0.54898129,0.039877692,0.006350002,0,0.931310935
1235,6,-128074.4047,768698.6949,Chaco,0.918173667,0.003237765,0.011968657,0.725987627,1.111137949,0.017149878,0,0,-0.011968657,0.674174733,0.034292004,0,0,0.525948321,0.023032969,0.006350002,0,-0.20796791
1235,7,-128074.4047,768698.6949,Chaco,0.906662687,0.003154018,0.011510981,NA,NA,NA,0,0,-0.011510981,0.653109488,0.021065245,0,0,0.510816791,0.01513153,0.006350002,0,NA
1238,0,-38074.40466,768698.6949,Chaco,0.863801386,NA,NA,NA,NA,NA,0,NA,NA,0.823822708,NA,0,NA,0.682248108,NA,0.000108754,NA,NA
1238,1,-38074.40466,768698.6949,Chaco,0.838870043,0.003660883,0.012465672,0,0,0,0,0,-0.012465672,0.812190405,0.005816151,0,0,0.667561487,0.00734331,0.000108754,0,NA
1238,2,-38074.40466,768698.6949,Chaco,0.793840299,0.013793373,0.045029744,0,0,0,0,0,-0.045029744,0.794373774,0.017816631,0,0,0.649355251,0.018206237,0.000108754,0,0
1238,3,-38074.40466,768698.6949,Chaco,0.757923774,0.011574872,0.035916525,1.251557103,1.251557103,0.39153632,0,0,-0.035916525,0.775483689,0.018890085,0,0,0.628784088,0.020571162,0.004889798,0.004781044,1.251557103
1238,4,-38074.40466,768698.6949,Chaco,0.752572708,0.001771301,0.005351066,0.002644602,1.251705715,0.000163775,0,0,-0.005351066,0.753120896,0.022362793,0,0,0.588858982,0.039925107,0.006350002,0.001460204,-1.248912501
1238,5,-38074.40466,768698.6949,Chaco,0.737261194,0.005138846,0.015311514,0.93417469,1.405625761,0.096459276,0,0,-0.015311514,0.708466738,0.044654158,0,0,0.54898129,0.039877692,0.006350002,0,0.931530088
1238,6,-38074.40466,768698.6949,Chaco,0.7187258,0.006365577,0.018535394,0.891316965,1.508292799,0.026638891,0,0,-0.018535394,0.674174733,0.034292004,0,0,0.525948321,0.023032969,0.006350002,0,-0.042857725
1238,7,-38074.40466,768698.6949,Chaco,0.713476439,0.001832627,0.00524936,NA,NA,NA,0,0,-0.00524936,0.653109488,0.021065245,0,0,0.510816791,0.01513153,0.006350002,0,NA
1241,0,51925.59534,768698.6949,Chaco,0.848650107,NA,NA,NA,NA,NA,0,NA,NA,0.823822708,NA,0,NA,0.682248108,NA,0.000108754,NA,NA
1241,1,51925.59534,768698.6949,Chaco,0.844175053,0.000660887,0.002237527,0,0,0,0,0,-0.002237527,0.812190405,0.005816151,0,0,0.667561487,0.00734331,0.000108754,0,NA
1241,2,51925.59534,768698.6949,Chaco,0.839694243,0.001330513,0.00448081,0,0,0,0,0,-0.00448081,0.794373774,0.017816631,0,0,0.649355251,0.018206237,0.000108754,0,0
1241,3,51925.59534,768698.6949,Chaco,0.824915245,0.004439295,0.014778998,0,0,0,0,0,-0.014778998,0.775483689,0.018890085,0,0,0.628784088,0.020571162,0.004889798,0.004781044,0
1241,4,51925.59534,768698.6949,Chaco,0.806264712,0.005717133,0.018650533,0.002644602,0.002644602,0.000163775,0,0,-0.018650533,0.753120896,0.022362793,0,0,0.588858982,0.039925107,0.006350002,0.001460204,0.002644602
1241,5,51925.59534,768698.6949,Chaco,0.76106226,0.014424237,0.045202452,1.230316342,1.230472401,0.182944484,0,0,-0.045202452,0.708466738,0.044654158,0,0,0.54898129,0.039877692,0.006350002,0,1.227671739
1241,6,51925.59534,768698.6949,Chaco,0.720209168,0.013793372,0.040853092,0.90973678,1.382454708,0.027921419,0,0,-0.040853092,0.674174733,0.034292004,0,0,0.525948321,0.023032969,0.006350002,0,-0.320579562
1241,7,51925.59534,768698.6949,Chaco,0.682566525,0.013420422,0.037642644,NA,NA,NA,0,0,-0.037642644,0.653109488,0.021065245,0,0,0.510816791,0.01513153,0.006350002,0,NA
1244,0,141925.5953,768698.6949,Chaco,0.458447335,NA,NA,NA,NA,NA,0,NA,NA,0.386098401,NA,0.000213707,NA,0.350212481,NA,0.077261962,NA,NA
1244,1,141925.5953,768698.6949,Chaco,0.457899467,0.000149471,0.000273934,0,0,0,0,0,-0.000273934,0.378604691,0.003746855,0.067958948,0.033872621,0.336266188,0.007038383,0.103237661,0.01298785,NA
1244,2,141925.5953,768698.6949,Chaco,0.457261407,0.000348605,0.00063806,0,0,0,0,0,-0.00063806,0.375412367,0.003192324,0.067958948,0,0.327524416,0.008914132,0.119659016,0.016421355,0
1244,3,141925.5953,768698.6949,Chaco,0.456584009,0.000370631,0.000677399,0,0,0,0,0,-0.000677399,0.367948614,0.007463753,0.067958948,0,0.314975996,0.013634498,0.119659016,0,0
1244,4,141925.5953,768698.6949,Chaco,0.445600746,0.006087337,0.010983262,0.002644602,0.002644602,0.000163775,0,0,-0.010983262,0.357741791,0.010206823,0.068796333,0.000837384,0.303252705,0.012289471,0.138696939,0.019037923,0.002644602
1244,5,141925.5953,768698.6949,Chaco,0.439768977,0.003293457,0.00583177,1.232893752,1.233048888,0.183887692,0,0,-0.00583177,0.33702484,0.020716951,0.069152934,0.000356602,0.284766241,0.019994431,0.138809206,0.000112266,1.23024915
1244,6,141925.5953,768698.6949,Chaco,0.42928177,0.006034007,0.010487207,0.870926506,1.371640611,0.025277029,0,0,-0.010487207,0.327623348,0.009401493,0.070652553,0.001499619,0.274953948,0.011020837,0.139244237,0.000435031,-0.361967246
1244,7,141925.5953,768698.6949,Chaco,0.427356077,0.001123985,0.001925693,NA,NA,NA,0,0,-0.001925693,0.318848188,0.00877516,0.070747868,9.53E-05,0.267856652,0.008473625,0.139270232,2.60E-05,NA
1247,0,231925.5953,768698.6949,Chaco,0.285527399,NA,NA,NA,NA,NA,0.000304122,NA,NA,0.386098401,NA,0.000213707,NA,0.350212481,NA,0.077261962,NA,NA
1247,1,231925.5953,768698.6949,Chaco,0.284073774,0.000638003,0.000726812,0,0,0,0.000304122,0,-0.000726812,0.378604691,0.003746855,0.067958948,0.033872621,0.336266188,0.007038383,0.103237661,0.01298785,NA
1247,2,231925.5953,768698.6949,Chaco,0.275537207,0.007627825,0.008536567,0.221848758,0.221848758,0.027324539,0.000304122,0,-0.008536567,0.375412367,0.003192324,0.067958948,0,0.327524416,0.008914132,0.119659016,0.016421355,0.221848758
1247,3,231925.5953,768698.6949,Chaco,0.269621962,0.005425459,0.005915245,1.199694254,1.217600919,0.359627413,0.000304122,0,-0.005915245,0.367948614,0.007463753,0.067958948,0,0.314975996,0.013634498,0.119659016,0,0.977845496
1247,4,231925.5953,768698.6949,Chaco,0.264531876,0.004764769,0.005090085,0.073649334,1.222436989,0.004928262,0.007840582,0.00753646,-0.005090085,0.357741791,0.010206823,0.068796333,0.000837384,0.303252705,0.012289471,0.138696939,0.019037923,-1.12604492
1247,5,231925.5953,768698.6949,Chaco,0.2548871,0.009285264,0.009644776,1.612061904,1.752978736,0.363205571,0.011049997,0.003209415,-0.009644776,0.33702484,0.020716951,0.069152934,0.000356602,0.284766241,0.019994431,0.138809206,0.000112266,1.53841257
1247,6,231925.5953,768698.6949,Chaco,0.24800661,0.006841326,0.00688049,2.160410677,2.301685029,0.3690992,0.011049997,0,-0.00688049,0.327623348,0.009401493,0.070652553,0.001499619,0.274953948,0.011020837,0.139244237,0.000435031,0.548348772
1247,7,231925.5953,768698.6949,Chaco,0.241346802,0.006805122,0.006659808,NA,NA,NA,0.011907828,0.000857832,-0.006659808,0.318848188,0.00877516,0.070747868,9.53E-05,0.267856652,0.008473625,0.139270232,2.60E-05,NA
1250,0,321925.5953,768698.6949,Chaco,0.243858742,NA,NA,NA,NA,NA,0,NA,NA,0.386098401,NA,0.000213707,NA,0.350212481,NA,0.077261962,NA,NA
1250,1,321925.5953,768698.6949,Chaco,0.237405224,0.003352581,0.003226759,0,0,0,0,0,-0.003226759,0.378604691,0.003746855,0.067958948,0.033872621,0.336266188,0.007038383,0.103237661,0.01298785,NA
1250,2,321925.5953,768698.6949,Chaco,0.234965245,0.002582719,0.002439979,0,0,0,0,0,-0.002439979,0.375412367,0.003192324,0.067958948,0,0.327524416,0.008914132,0.119659016,0.016421355,0
1250,3,321925.5953,768698.6949,Chaco,0.230904691,0.004358145,0.004060554,1.380211242,1.380211242,0.476820804,0,0,-0.004060554,0.367948614,0.007463753,0.067958948,0,0.314975996,0.013634498,0.119659016,0,1.380211242
1250,4,321925.5953,768698.6949,Chaco,0.222483262,0.00928829,0.008421429,0.109526746,1.385371128,0.00762539,0,0,-0.008421429,0.357741791,0.010206823,0.068796333,0.000837384,0.303252705,0.012289471,0.138696939,0.019037923,-1.270684496
1250,5,321925.5953,768698.6949,Chaco,0.214597228,0.00902224,0.007886034,0.917427098,1.49907305,0.092740385,0,0,-0.007886034,0.33702484,0.020716951,0.069152934,0.000356602,0.284766241,0.019994431,0.138809206,0.000112266,0.807900353
1250,6,321925.5953,768698.6949,Chaco,0.205478252,0.010855679,0.009118977,0.056501151,1.500981086,0.000562128,0,0,-0.009118977,0.327623348,0.009401493,0.070652553,0.001499619,0.274953948,0.011020837,0.139244237,0.000435031,-0.860925948
1250,7,321925.5953,768698.6949,Chaco,0.198408742,0.008752735,0.00706951,NA,NA,NA,0,0,-0.00706951,0.318848188,0.00877516,0.070747868,9.53E-05,0.267856652,0.008473625,0.139270232,2.60E-05,NA
1253,0,411925.5953,768698.6949,Atlantic Forest,0.440636354,NA,NA,NA,NA,NA,0,NA,NA,0.426736426,NA,0.119954584,NA,0.350212481,NA,0.077261962,NA,NA
1253,1,411925.5953,768698.6949,Atlantic Forest,0.354347655,0.027242679,0.04314435,0,0,0,0,0,-0.04314435,0.396011838,0.015507405,0.145993984,0.0130197,0.336266188,0.007038383,0.103237661,0.01298785,NA
1253,2,411925.5953,768698.6949,Atlantic Forest,0.298601386,0.042792245,0.055746269,0,0,0,0,0,-0.055746269,0.376286552,0.019785857,0.145993984,0,0.327524416,0.008914132,0.119659016,0.016421355,0
1253,3,411925.5953,768698.6949,Atlantic Forest,0.263820896,0.03095977,0.03478049,1.380211242,1.380211242,0.476820804,0,0,-0.03478049,0.343438579,0.034785425,0.145993984,0,0.314975996,0.013634498,0.119659016,0,1.380211242
1253,4,411925.5953,768698.6949,Atlantic Forest,0.235711727,0.028165221,0.028109168,1.617905037,1.809467674,0.544078691,0,0,-0.028109168,0.324056507,0.021150444,0.148356978,0.002362994,0.303252705,0.012289471,0.138696939,0.019037923,0.237693796
1253,5,411925.5953,768698.6949,Atlantic Forest,0.222036141,0.01494235,0.013675586,0.959769475,1.860946195,0.102361385,0,0,-0.013675586,0.312029061,0.016347213,0.148356978,0,0.284766241,0.019994431,0.138809206,0.000112266,-0.658135562
1253,6,411925.5953,768698.6949,Atlantic Forest,0.213576333,0.009711467,0.008459808,2.279246913,2.417998743,0.441513593,0,0,-0.008459808,0.304236765,0.009262564,0.148479759,0.00012278,0.274953948,0.011020837,0.139244237,0.000435031,1.319477438
1253,7,411925.5953,768698.6949,Atlantic Forest,0.206389765,0.008556963,0.007186567,NA,NA,NA,0,0,-0.007186567,0.298191894,0.006883643,0.148479759,0,0.267856652,0.008473625,0.139270232,2.60E-05,NA
1256,0,501925.5953,768698.6949,Atlantic Forest,0.003499264,NA,NA,NA,NA,NA,0.024584295,NA,NA,0.426736426,NA,0.119954584,NA,0.350212481,NA,0.077261962,NA,NA
1256,1,501925.5953,768698.6949,Atlantic Forest,0.002826116,0.026706166,0.000336574,0.008600172,0.008600172,0.002370531,0.024584295,0,-0.000336574,0.396011838,0.015507405,0.145993984,0.0130197,0.336266188,0.007038383,0.103237661,0.01298785,NA
1256,2,501925.5953,768698.6949,Atlantic Forest,0.003250108,0,0,0.004321374,0.012837225,0.000422831,0.024584295,0,0.000423993,0.376286552,0.019785857,0.145993984,0,0.327524416,0.008914132,0.119659016,0.016421355,-0.004278798
1256,3,501925.5953,768698.6949,Atlantic Forest,0.00333487,0,0,1.383855255,1.384393253,0.479358127,0.024584295,0,8.48E-05,0.343438579,0.034785425,0.145993984,0,0.314975996,0.013634498,0.119659016,0,1.379533881
1256,4,501925.5953,768698.6949,Atlantic Forest,0.004079235,0,0,1.613884008,1.808455509,0.541139214,0.024584295,0,0.000744365,0.324056507,0.021150444,0.148356978,0.002362994,0.303252705,0.012289471,0.138696939,0.019037923,0.230028753
1256,5,501925.5953,768698.6949,Atlantic Forest,0.004338654,0,0,1.541110678,1.991663205,0.323412972,0.024584295,0,0.00025942,0.312029061,0.016347213,0.148356978,0,0.284766241,0.019994431,0.138809206,0.000112266,-0.072773329
1256,6,501925.5953,768698.6949,Atlantic Forest,0.004111686,0.013432761,0.000226968,2.150425395,2.377471759,0.363370548,0.025443758,0.000859463,-0.000226968,0.304236765,0.009262564,0.148479759,0.00012278,0.274953948,0.011020837,0.139244237,0.000435031,0.609314717
1256,7,501925.5953,768698.6949,Atlantic Forest,0.004292824,0,0,NA,NA,NA,0.025443758,0,0.000181138,0.298191894,0.006883643,0.148479759,0,0.267856652,0.008473625,0.139270232,2.60E-05,NA
1259,0,591925.5953,768698.6949,Atlantic Forest,0.764670603,NA,NA,NA,NA,NA,0.694005403,NA,NA,0.426736426,NA,0.119954584,NA,0.350212481,NA,0.077261962,NA,NA
1259,1,591925.5953,768698.6949,Atlantic Forest,0.754538367,0.001667379,0.005066118,0.477121255,0.477121255,0.189582217,0.694005403,0,-0.005066118,0.396011838,0.015507405,0.145993984,0.0130197,0.336266188,0.007038383,0.103237661,0.01298785,NA
1259,2,591925.5953,768698.6949,Atlantic Forest,0.754472548,2.18E-05,6.58E-05,0.301029996,0.602059991,0.040368037,0.694005403,0,-6.58E-05,0.376286552,0.019785857,0.145993984,0,0.327524416,0.008914132,0.119659016,0.016421355,-0.176091259
1259,3,591925.5953,768698.6949,Atlantic Forest,0.756577623,0,0,0.301029996,0.698970004,0.03617613,0.694005403,0,0.002105074,0.343438579,0.034785425,0.145993984,0,0.314975996,0.013634498,0.119659016,0,0
1259,4,591925.5953,768698.6949,Atlantic Forest,0.759799982,0,0,1.663277832,1.699448428,0.577746108,0.694005403,0,0.00322236,0.324056507,0.021150444,0.148356978,0.002362994,0.303252705,0.012289471,0.138696939,0.019037923,1.362247837
1259,5,591925.5953,768698.6949,Atlantic Forest,0.765873232,0,0,1.251940554,1.825539977,0.190968382,0.694005403,0,0.006073249,0.312029061,0.016347213,0.148356978,0,0.284766241,0.019994431,0.138809206,0.000112266,-0.411337278
1259,6,591925.5953,768698.6949,Atlantic Forest,0.76751468,0,0,1.526192102,1.997849953,0.115206478,0.694005403,0,0.001641448,0.304236765,0.009262564,0.148479759,0.00012278,0.274953948,0.011020837,0.139244237,0.000435031,0.274251547
1259,7,591925.5953,768698.6949,Atlantic Forest,0.767648916,0,0,NA,NA,NA,0.694005403,0,0.000134236,0.298191894,0.006883643,0.148479759,0,0.267856652,0.008473625,0.139270232,2.60E-05,NA
1262,0,681925.5953,768698.6949,Atlantic Forest,0.486697756,NA,NA,NA,NA,NA,0,NA,NA,0.412451461,NA,0.000251809,NA,0.467286482,NA,0.04683116,NA,NA
1262,1,681925.5953,768698.6949,Atlantic Forest,0.398688394,0.024932895,0.044004681,0.477121255,0.477121255,0.189582217,0,0,-0.044004681,0.390646919,0.014106685,0.056009523,0.027878857,0.449508005,0.011057435,0.115626429,0.034397634,NA
1262,2,681925.5953,768698.6949,Atlantic Forest,0.39508768,0.002268108,0.003600714,0.586587293,0.767897609,0.106730032,0,0,-0.003600714,0.384310764,0.010004308,0.056009523,0,0.446011989,0.006579524,0.117018587,0.001392158,0.109466039
1262,3,681925.5953,768698.6949,Atlantic Forest,0.413775529,0,0,0.301029996,0.836324109,0.03617613,0.106309201,0.106309201,0.018687849,0.374543132,0.014991208,0.068019715,0.012010192,0.440952723,0.007930119,0.121602176,0.004583589,-0.285557298
1262,4,681925.5953,768698.6949,Atlantic Forest,0.383647375,0.018899948,0.030128154,1.654486305,1.707503572,0.571152138,0.106309201,0,-0.030128154,0.363091814,0.014254256,0.068019715,0,0.436696895,0.006943252,0.127827663,0.006225486,1.353456309
1262,5,681925.5953,768698.6949,Atlantic Forest,0.409873024,0,0,1.274833338,1.837723774,0.19973858,0.106309201,0,0.026225649,0.366309193,0.006408129,0.068019715,0,0.436171323,0.004368004,0.147576899,0.019749236,-0.379652967
1262,6,681925.5953,768698.6949,Atlantic Forest,0.399468747,0.006427971,0.010404277,0.842548066,1.873788147,0.023478458,0.106309201,0,-0.010404277,0.357138144,0.009967987,0.068019715,0,0.431438817,0.00675821,0.14808667,0.000509771,-0.432285272
1262,7,681925.5953,768698.6949,Atlantic Forest,0.39465052,0.003033729,0.004818227,NA,NA,NA,0.106309201,0,-0.004818227,0.352826612,0.006997146,0.068019715,0,0.429008453,0.005298635,0.148122621,3.60E-05,NA
1265,0,771925.5953,768698.6949,Atlantic Forest,0.464715785,NA,NA,NA,NA,NA,0,NA,NA,0.412451461,NA,0.000251809,NA,0.467286482,NA,0.04683116,NA,NA
1265,1,771925.5953,768698.6949,Atlantic Forest,0.421728088,0.012133155,0.021493848,0.477121255,0.477121255,0.189582217,0,0,-0.021493848,0.390646919,0.014106685,0.056009523,0.027878857,0.449508005,0.011057435,0.115626429,0.034397634,NA
1265,2,771925.5953,768698.6949,Atlantic Forest,0.393639399,0.017231377,0.028088689,0.301029996,0.602059991,0.040368037,0,0,-0.028088689,0.384310764,0.010004308,0.056009523,0,0.446011989,0.006579524,0.117018587,0.001392158,-0.176091259
1265,3,771925.5953,768698.6949,Atlantic Forest,0.360564216,0.021941297,0.033075183,0.301029996,0.698970004,0.03617613,0,0,-0.033075183,0.374543132,0.014991208,0.068019715,0.012010192,0.440952723,0.007930119,0.121602176,0.004583589,0
1265,4,771925.5953,768698.6949,Atlantic Forest,0.338215433,0.015996751,0.022348783,1.650829282,1.688007889,0.568419092,0,0,-0.022348783,0.363091814,0.014254256,0.068019715,0,0.436696895,0.006943252,0.127827663,0.006225486,1.349799286
1265,5,771925.5953,768698.6949,Atlantic Forest,0.341977239,0,0,1.244639537,1.815035446,0.188231145,0,0,0.003761806,0.366309193,0.006408129,0.068019715,0,0.436171323,0.004368004,0.147576899,0.019749236,-0.406189745
1265,6,771925.5953,768698.6949,Atlantic Forest,0.338587122,0.002490686,0.003390116,0.826576026,1.85141811,0.022513622,0,0,-0.003390116,0.357138144,0.009967987,0.068019715,0,0.431438817,0.00675821,0.14808667,0.000509771,-0.418063511
1265,7,771925.5953,768698.6949,Atlantic Forest,0.332625288,0.00444121,0.005961834,NA,NA,NA,0,0,-0.005961834,0.352826612,0.006997146,0.068019715,0,0.429008453,0.005298635,0.148122621,3.60E-05,NA
1268,0,861925.5953,768698.6949,Atlantic Forest,0.528593168,NA,NA,NA,NA,NA,0,NA,NA,0.412451461,NA,0.000251809,NA,0.467286482,NA,0.04683116,NA,NA
1268,1,861925.5953,768698.6949,Atlantic Forest,0.53929563,0,0,0.477121255,0.477121255,0.189582217,0.004367022,0.002183511,0.005351231,0.390646919,0.014106685,0.056009523,0.027878857,0.449508005,0.011057435,0.115626429,0.034397634,NA
1268,2,861925.5953,768698.6949,Atlantic Forest,0.51631327,0.010887551,0.02298236,0.301029996,0.602059991,0.040368037,0.004367022,0,-0.02298236,0.384310764,0.010004308,0.056009523,0,0.446011989,0.006579524,0.117018587,0.001392158,-0.176091259
1268,3,861925.5953,768698.6949,Atlantic Forest,0.486725492,0.01475335,0.029587778,0.301029996,0.698970004,0.03617613,0.004367022,0,-0.029587778,0.374543132,0.014991208,0.068019715,0.012010192,0.440952723,0.007930119,0.121602176,0.004583589,0
